store_name,city,product_name,brand,category,price,original_price,currency,size,product_url,image_url,in_stock,scrape_timestamp
Imtiaz,Karachi,Veal Whole Mix  500g,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,659.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363795,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000448.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Veal Boneless  500g,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,894.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363796,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000437.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Veal Whole Mix  1kg,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,1319.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363799,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000448.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Veal Boneless  1kg,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,1789.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363800,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000443.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Beef Boneless Boti  1kg,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,1599.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363801,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000444.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Beef Boneless Boti  500g,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,799.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363797,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000438.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Mutton Whole (Mix)  1kg,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,2429.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363798,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000441.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Mutton Whole (Mix)  2kg,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,4849.0,,PKR,2kg,https://shop.imtiaz.com.pk/product/363802,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000447.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Mutton Whole (Mix)  500g,Imtiaz Fresh,Fresh > Meat & Poultry > Meat,1214.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363794,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000435.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Fresh Carrot (Red) 500g,Imtiaz Fresh,Fresh > Fruits & vegetables > Fresh Vegetables,85.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363789,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000189.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Fresh Cauliflower 500g,Imtiaz Fresh,Fresh > Fruits & vegetables > Fresh Vegetables,40.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363791,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000157.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Fresh Cabbage 500g,Imtiaz Fresh,Fresh > Fruits & vegetables > Fresh Vegetables,20.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363792,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000185.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Fresh Capsicum (Shimla Mirch) 250g,Imtiaz Fresh,Fresh > Fruits & vegetables > Fresh Vegetables,30.0,,PKR,250g,https://shop.imtiaz.com.pk/product/363790,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000147.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Fresh Bananas (A-Grade) 1kg,Imtiaz Fresh,Fresh > Fruits & vegetables > Fresh Fruits,295.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363785,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000034.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Chicken Boneless  2kg,Imtiaz Fresh,Fresh > Meat & Poultry > Poultry,1960.0,,PKR,2kg,https://shop.imtiaz.com.pk/product/363811,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000452.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Chicken Boneless  500g,Imtiaz Fresh,Fresh > Meat & Poultry > Poultry,490.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363807,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000440.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Chicken Boti Cut  1kg,Imtiaz Fresh,Fresh > Meat & Poultry > Poultry,620.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363808,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000445.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Chicken Boti Cut  2kg,Imtiaz Fresh,Fresh > Meat & Poultry > Poultry,1235.0,,PKR,2kg,https://shop.imtiaz.com.pk/product/363810,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000451.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Chicken Boti Cut  500g,Imtiaz Fresh,Fresh > Meat & Poultry > Poultry,310.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363806,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000439.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Chicken Boneless  1kg,Imtiaz Fresh,Fresh > Meat & Poultry > Poultry,980.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/363809,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000446.jpg,True,2026-03-08T21:51:57+00:00
Imtiaz,Karachi,Potato White 1kg,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,35.0,,PKR,1kg,https://shop.imtiaz.com.pk/product/374869,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1692101560.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Onions 500g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,26.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363779,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000126.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Cucumber (Desi) 500g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,33.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363782,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000143.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Garlic (China) 250g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,163.0,,PKR,250g,https://shop.imtiaz.com.pk/product/363776,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000174.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Garlic (Desi) 250g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,91.0,,PKR,250g,https://shop.imtiaz.com.pk/product/363778,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000175.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Ginger 250g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,85.0,,PKR,250g,https://shop.imtiaz.com.pk/product/363775,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000142.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Green Chillies (Sindh) 250g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,17.0,,PKR,250g,https://shop.imtiaz.com.pk/product/363777,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000173.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,Fresh Tomatoes 500g,Imtiaz Fresh,Fresh > Fruits & vegetables > Basic,28.0,,PKR,500g,https://shop.imtiaz.com.pk/product/363780,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/FRE220000188.jpg,True,2026-03-08T21:51:58+00:00
Imtiaz,Karachi,LU Wheatable Sugar Free S/P 6's Box,LU,Snacks & Confectionary > Biscuits & Wafers > Sugar & Gluten Free,265.0,,PKR,,https://shop.imtiaz.com.pk/product/364249,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000105.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,LU Wheatable S/P 6's Box,LU,Snacks & Confectionary > Biscuits & Wafers > Sugar & Gluten Free,265.0,,PKR,,https://shop.imtiaz.com.pk/product/364250,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000686.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Lu Wheatable F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Sugar & Gluten Free,89.0,,PKR,,https://shop.imtiaz.com.pk/product/368136,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001253.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Nutro Wafers Chocolate 80G,Nutro,Snacks & Confectionary > Biscuits & Wafers > Wafers,449.0,,PKR,80G,https://shop.imtiaz.com.pk/product/368150,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000047.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Peek Freans Saltish H/R 6's Box,Peek Freans,Snacks & Confectionary > Biscuits & Wafers > Biscuits,229.0,,PKR,,https://shop.imtiaz.com.pk/product/364273,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000172.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,LU Bakeri Butter S/P 6's Box,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,265.0,,PKR,,https://shop.imtiaz.com.pk/product/364290,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001170.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,LU Prince Chocolate F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/366409,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000010.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,LU Candi F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/366412,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000013.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,LU Zeera Plus F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/366413,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000014.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Maliban Smart Cream Cracker 190G,Maliban,Snacks & Confectionary > Biscuits & Wafers > Biscuits,425.0,,PKR,190G,https://shop.imtiaz.com.pk/product/368155,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000370.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Maliban Sandwich Biscuit Lemon Puff 100G,Maliban,Snacks & Confectionary > Biscuits & Wafers > Biscuits,279.0,,PKR,100G,https://shop.imtiaz.com.pk/product/368156,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000363.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Maliban Tangy Cheese Crackers Cheesebits 170G,Maliban,Snacks & Confectionary > Biscuits & Wafers > Biscuits,805.0,,PKR,170G,https://shop.imtiaz.com.pk/product/368159,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000371.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Lu Tuc F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/368161,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000012.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Lu Bakeri Nan Khatai F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/368163,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000448.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Lu Gala Egg F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/368171,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000015.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Maliban Biscuits Nice Coconut 200G,Maliban,Snacks & Confectionary > Biscuits & Wafers > Biscuits,515.0,,PKR,200G,https://shop.imtiaz.com.pk/product/368173,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000365.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Peek Freans Rio Strawberry Vanilla T/P 24's Box,Peek Freans,Snacks & Confectionary > Biscuits & Wafers > Biscuits,228.0,,PKR,,https://shop.imtiaz.com.pk/product/364271,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001129.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,BISCONNI COCOMO CHOCOLATE RS50 POUCH,Bisconni,Snacks & Confectionary > Biscuits & Wafers > Biscuits,43.0,,PKR,,https://shop.imtiaz.com.pk/product/370076,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002052.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Peek Freans Butter Puff S/P Rs20/- 16'S Box,Peek Freans,Snacks & Confectionary > Biscuits & Wafers > Biscuits,305.0,,PKR,,https://shop.imtiaz.com.pk/product/368178,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001093.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Lu Bistiks F/P,LU,Snacks & Confectionary > Biscuits & Wafers > Biscuits,79.0,,PKR,,https://shop.imtiaz.com.pk/product/368160,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000011.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Peek Freans Party S/P 16's Box,Peek Freans,Snacks & Confectionary > Biscuits & Wafers > Biscuits,305.0,,PKR,,https://shop.imtiaz.com.pk/product/364291,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001119.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Peek Freans Rio Strawberry Vanilla S/P Rs20/- 16'S Box,Peek Freans,Snacks & Confectionary > Biscuits & Wafers > Biscuits,305.0,,PKR,,https://shop.imtiaz.com.pk/product/368177,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001128.jpg,True,2026-03-08T21:51:59+00:00
Imtiaz,Karachi,Hilal Bake Time Fruit Cake Slices 6's Box,Hilal,Snacks & Confectionary > Cakes & Rusks > Cakes,205.0,,PKR,,https://shop.imtiaz.com.pk/product/366489,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000595.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Euro Twin Chocolate Cake 26g,Euro Cake,Snacks & Confectionary > Cakes & Rusks > Cakes,59.0,,PKR,26g,https://shop.imtiaz.com.pk/product/368220,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001263.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Mentos Candy Mint 37.5g,Mentos,Snacks & Confectionary > Chewing Gums & Candies > Candies,139.0,,PKR,37.5g,https://shop.imtiaz.com.pk/product/364329,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000692.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Mentos Chewy Dragees Strawberry 37g,Mentos,Snacks & Confectionary > Chewing Gums & Candies > Candies,139.0,,PKR,37g,https://shop.imtiaz.com.pk/product/364330,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000968.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Fruit tella Candy Orange 36g,Fruit tella,Snacks & Confectionary > Chewing Gums & Candies > Candies,169.0,,PKR,36g,https://shop.imtiaz.com.pk/product/364334,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000066.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Mentos Candy Fruits 37g,Mentos,Snacks & Confectionary > Chewing Gums & Candies > Candies,139.0,,PKR,37g,https://shop.imtiaz.com.pk/product/364336,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001287.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Milk Chews Rich&Creamy 36g,Milk,Snacks & Confectionary > Chewing Gums & Candies > Candies,169.0,,PKR,36g,https://shop.imtiaz.com.pk/product/366478,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000509.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Fruit Tella Candy Lemon 36G,Fruit tella,Snacks & Confectionary > Chewing Gums & Candies > Candies,169.0,,PKR,36G,https://shop.imtiaz.com.pk/product/368206,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000165.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Fruit Tella Candy Strawberry+Vit-C 36g,Fruit Tella,Snacks & Confectionary > Chewing Gums & Candies > Candies,169.0,,PKR,36g,https://shop.imtiaz.com.pk/product/366477,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1714223187.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Fruit Tella Candy Fruit Juice 36g,Fruit Tella,Snacks & Confectionary > Chewing Gums & Candies > Candies,169.0,,PKR,36g,https://shop.imtiaz.com.pk/product/364332,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/dish_image/1732617662.jpg,True,2026-03-08T21:52:00+00:00
Imtiaz,Karachi,Candyland Jelly ABC Party Pack,Candyland,Snacks & Confectionary > Chewing Gums & Candies > Jellies,42.0,,PKR,,https://shop.imtiaz.com.pk/product/366448,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001501.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Kernel Pop Popcorn Butter Blas  3x90g,Kernel Pop,Snacks & Confectionary > Chips & Snacks > Popcorn,475.0,,PKR,90g,https://shop.imtiaz.com.pk/product/364205,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000112.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Kernel Pop Popcorn Natural 3x90g,Kernel Pop,Snacks & Confectionary > Chips & Snacks > Popcorn,475.0,,PKR,90g,https://shop.imtiaz.com.pk/product/366383,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000093.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Kernel Pop Popcorn Cheese 3x90g,Kernel Pop,Snacks & Confectionary > Chips & Snacks > Popcorn,475.0,,PKR,90g,https://shop.imtiaz.com.pk/product/366384,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000094.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Kernal Pop Kettle Popcorn Natural 45g,Kernel Pop,Snacks & Confectionary > Chips & Snacks > Popcorn,55.0,,PKR,45g,https://shop.imtiaz.com.pk/product/374950,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190002877.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Kernal Pop Kettle Popcorn Cheese 45g,Kernel Pop,Snacks & Confectionary > Chips & Snacks > Popcorn,55.0,,PKR,45g,https://shop.imtiaz.com.pk/product/374951,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190002878.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Kernel Pop Popcorn Cheese 80g Sachet,Kernel Pop,Snacks & Confectionary > Chips & Snacks > Popcorn,109.0,,PKR,80g,https://shop.imtiaz.com.pk/product/364204,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/EDG190000206.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Lotte Spout Gum Peppermint Stick 23.8g,Lotte Spout,Snacks & Confectionary > Chewing Gums & Candies > Chewing Gum,49.0,,PKR,23.8g,https://shop.imtiaz.com.pk/product/364325,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000182.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Lotte Spout Gum Spearmint Stick 23.8g,Lotte Spout,Snacks & Confectionary > Chewing Gums & Candies > Chewing Gum,49.0,,PKR,23.8g,https://shop.imtiaz.com.pk/product/366458,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000183.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Ding Dong Chewing Gum Stick 22g 12's Tray,Ding Dong,Snacks & Confectionary > Chewing Gums & Candies > Chewing Gum,299.0,,PKR,22g,https://shop.imtiaz.com.pk/product/366452,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001286.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Lotte Spout Gum Strawberry Stick 23.8g,Lotte Spout,Snacks & Confectionary > Chewing Gums & Candies > Chewing Gum,49.0,,PKR,23.8g,https://shop.imtiaz.com.pk/product/366459,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000204.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Pipes Snacks Ring 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,149.0,,PKR,200g,https://shop.imtiaz.com.pk/product/363556,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000568.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Pipes Snaks Pipe 200G,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,149.0,,PKR,200G,https://shop.imtiaz.com.pk/product/364218,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002163.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Pipes Snaks Washer 200G,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,149.0,,PKR,200G,https://shop.imtiaz.com.pk/product/364219,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002160.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Khichiya Rice Papad 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,209.0,,PKR,200g,https://shop.imtiaz.com.pk/product/364220,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000649.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Pipes Snaks Salanty 200G,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,149.0,,PKR,200G,https://shop.imtiaz.com.pk/product/364222,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002161.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Papri 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,275.0,,PKR,200g,https://shop.imtiaz.com.pk/product/364223,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170001512.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Rice Papad Assorted 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,209.0,,PKR,200g,https://shop.imtiaz.com.pk/product/364224,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000604.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Potato Chips Assorted 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,189.0,,PKR,200g,https://shop.imtiaz.com.pk/product/364225,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000600.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Hyderabadi Bariyan 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,239.0,,PKR,200g,https://shop.imtiaz.com.pk/product/367967,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000569.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Chipster 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,285.0,,PKR,200g,https://shop.imtiaz.com.pk/product/367968,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000566.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Sindhi Masala Mung Dal Papad 200g,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,305.0,,PKR,200g,https://shop.imtiaz.com.pk/product/367969,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000890.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Original Slice Assorted 150G,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,209.0,,PKR,150G,https://shop.imtiaz.com.pk/product/368128,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170000567.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Chipster Screw 200G,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,285.0,,PKR,200G,https://shop.imtiaz.com.pk/product/368129,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002162.jpg,True,2026-03-08T21:52:01+00:00
Imtiaz,Karachi,Dadi Jan Chipster Slanty 200G,Dadi Jan,Snacks & Confectionary > Chips & Snacks > Crackers,285.0,,PKR,200G,https://shop.imtiaz.com.pk/product/368130,https://imtiaz-i.s3.ap-southeast-1.amazonaws.com/55126/gallery/CON170002164.jpg,True,2026-03-08T21:52:01+00:00
