store_name,city,product_name,brand,category,price,original_price,currency,size,product_url,image_url,in_stock,scrape_timestamp
ChaseUp,Karachi,Big Bird Chicken Pakora 1000Gm,Big Bird,Promotions > Packages & Promotion > Offers,863.0,1063.0,PKR,1000Gm,https://www.chaseupgrocery.com/product/big-bird-chicken-pakora-1000gm-10538513-1-2712419,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008240439-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Big Bird Classic Chicken Wings 945Gm,Big Bird,Promotions > Packages & Promotion > Offers,1036.0,1236.0,PKR,945Gm,https://www.chaseupgrocery.com/product/big-bird-classic-chicken-wings-945gm-10538529-1-2712426,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008240455-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Home Style Chicken Tenders 600Gm,Pk,Promotions > Packages & Promotion > Offers,1045.0,1120.0,PKR,600Gm,https://www.chaseupgrocery.com/product/pk-home-style-chicken-tenders-600gm-1-2712473,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008028757-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Beef Shami Kabab 17Pcs,Pk,Promotions > Packages & Promotion > Offers,988.0,1063.0,PKR,17Pcs,https://www.chaseupgrocery.com/product/pk-beef-shami-kabab-17pcs-1-2712451,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000296107-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Home Style Crispy Wings 800Gm,Pk,Promotions > Packages & Promotion > Offers,960.0,1035.0,PKR,800Gm,https://www.chaseupgrocery.com/product/pk-home-style-crispy-wings-800gm-1-2712479,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008028763-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Big Bird Crunchy Chicken Drumstick L&H 1100Gm,Big Bird,Promotions > Packages & Promotion > Offers,980.0,1080.0,PKR,1100Gm,https://www.chaseupgrocery.com/product/big-bird-crunchy-chicken-drumstick-lh-1100gm-10538521-1-2712424,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008240447-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Menu Chicken Kofta Poly Bag 500Gm,Menu,Promotions > Packages & Promotion > Offers,497.0,577.0,PKR,500Gm,https://www.chaseupgrocery.com/product/menu-chicken-kofta-poly-bag-500gm-1-2712446,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008051833-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Home Style Crispy Hot Shots 300Gm,Pk,Promotions > Packages & Promotion > Offers,490.0,525.0,PKR,300Gm,https://www.chaseupgrocery.com/product/pk-home-style-crispy-hot-shots-300gm-1-2712472,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008028761-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Big Bird Chicken Seekh Kabab 540Gm,Big Bird,Promotions > Packages & Promotion > Offers,928.0,1028.0,PKR,540Gm,https://www.chaseupgrocery.com/product/big-bird-chicken-seekh-kabab-540gm-10538536-1-2712429,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008240462-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Chicken Nuggets 312Gm,Pk,Promotions > Packages & Promotion > Offers,478.0,513.0,PKR,312Gm,https://www.chaseupgrocery.com/product/pk-chicken-nuggets-312gm-2-2712456,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290656-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Big Bird Cheesy Chicken Croquettes 880Gm,Big Bird,Promotions > Packages & Promotion > Offers,954.0,1054.0,PKR,880Gm,https://www.chaseupgrocery.com/product/big-bird-cheesy-chicken-croquettes-880gm-10538505-1-2712418,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008240431-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Menu Chicken Nuggets 1Kg,Menu,Promotions > Packages & Promotion > Offers,1048.0,1148.0,PKR,1Kg,https://www.chaseupgrocery.com/product/menu-chicken-nuggets-1kg-1-2712439,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000294656-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Spring Chicken Nuggets 900Gm,Pk,Promotions > Packages & Promotion > Offers,889.0,949.0,PKR,900Gm,https://www.chaseupgrocery.com/product/pk-spring-chicken-nuggets-900gm-1-2712463,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000447265-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Chicken Seekh Kabab 18Pcs,Pk,Promotions > Packages & Promotion > Offers,978.0,1053.0,PKR,18Pcs,https://www.chaseupgrocery.com/product/pk-chicken-seekh-kabab-18pcs-1-2712460,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000296109-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Big Bird Budget Pack Chicken Fries 990Gm,Big Bird,Promotions > Packages & Promotion > Offers,875.0,975.0,PKR,990Gm,https://www.chaseupgrocery.com/product/big-bird-budget-pack-chicken-fries-990gm-10538593-1-2712431,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008240519-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Spring Chicken Fries 900Gm,Pk,Promotions > Packages & Promotion > Offers,889.0,949.0,PKR,900Gm,https://www.chaseupgrocery.com/product/pk-spring-chicken-fries-900gm-1-2712470,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008038629-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Home Style Chicken Tenders 300Gm,Pk,Promotions > Packages & Promotion > Offers,564.0,599.0,PKR,300Gm,https://www.chaseupgrocery.com/product/pk-home-style-chicken-tenders-300gm-1-2712474,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008028760-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Home Style Zinger Burger Patty 4Pcs,Pk,Promotions > Packages & Promotion > Offers,860.0,895.0,PKR,4Pcs,https://www.chaseupgrocery.com/product/pk-home-style-zinger-burger-patty-4pcs-2-2712476,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008028759-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Home Style Crispy Chicken 9Pcs,Pk,Promotions > Packages & Promotion > Offers,1545.0,1620.0,PKR,9Pcs,https://www.chaseupgrocery.com/product/pk-home-style-crispy-chicken-9pcs-1-2712477,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008030009-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Menu Chicken Popcorn 780Gm,Menu,Promotions > Packages & Promotion > Offers,963.0,1063.0,PKR,780Gm,https://www.chaseupgrocery.com/product/menu-chicken-popcorn-780gm-2-2712442,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000294688-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Spring Chicken Fillet 900Gm,Pk,Promotions > Packages & Promotion > Offers,889.0,949.0,PKR,900Gm,https://www.chaseupgrocery.com/product/pk-spring-chicken-fillet-900gm-1-2712465,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000447267-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Chicken Popcorn 900Gm,Pk,Promotions > Packages & Promotion > Offers,1058.0,1133.0,PKR,900Gm,https://www.chaseupgrocery.com/product/pk-chicken-popcorn-900gm-1-2712458,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000291153-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Menu Chicken Samosa 240Gm,Menu,Promotions > Packages & Promotion > Offers,379.0,439.0,PKR,240Gm,https://www.chaseupgrocery.com/product/menu-chicken-samosa-240gm-1-2712443,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000294691-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Menu Chicken Pakora Box 400Gm,Menu,Promotions > Packages & Promotion > Offers,402.0,502.0,PKR,400Gm,https://www.chaseupgrocery.com/product/menu-chicken-pakora-box-400gm-1-2712441,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000298678-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Beef Chapli Kabab 1050Gm,Pk,Promotions > Packages & Promotion > Offers,1342.0,1417.0,PKR,1050Gm,https://www.chaseupgrocery.com/product/pk-beef-chapli-kabab-1050gm-2712448,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290629-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Chicken Burger 1Kg,Pk,Promotions > Packages & Promotion > Offers,1098.0,1173.0,PKR,1Kg,https://www.chaseupgrocery.com/product/pk-chicken-burger-1kg-1-2712453,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290642-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Beef Burger 1Kg,Pk,Promotions > Packages & Promotion > Offers,1124.0,1199.0,PKR,1Kg,https://www.chaseupgrocery.com/product/pk-beef-burger-1kg-1-2712452,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000293146-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Menu Chicken Nuggets Poly Bag1Kg,Menu,Promotions > Packages & Promotion > Offers,856.0,936.0,PKR,1Kg,https://www.chaseupgrocery.com/product/menu-chicken-nuggets-poly-bag1kg-2-2712445,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008051830-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Chicken Chapli Kabab 1050Gm,Pk,Promotions > Packages & Promotion > Offers,1288.0,1363.0,PKR,1050Gm,https://www.chaseupgrocery.com/product/pk-chicken-chapli-kabab-1050gm-1-2712454,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000290644-189.jpg,True,2026-03-09T18:31:59+00:00
ChaseUp,Karachi,Pk Chicken Shami Kabab 17Pcs,Pk,Promotions > Packages & Promotion > Offers,947.0,1022.0,PKR,17Pcs,https://www.chaseupgrocery.com/product/pk-chicken-shami-kabab-17pcs-1-2712461,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000296105-189.jpg,True,2026-03-09T18:31:59+00:00
